Long Island Consortium,66.6666666667,302,291,313,151.5,144,157,150.5,146,156,3.805,3.71,3.94,4.125,3.5,4.5,97,93,100
INSEAD,44.8275862069,323.692307692,309,336,156.846153846,148,170,166.846153846,160,170,3.6907692308,3.01,4,3.5,3,4,100.846153846,95,116
University Of St. Thomas,100,308,308,308,156,156,156,152,152,152,3.9266666667,3.92,3.94,4.5,4.5,4.5,100,100,100
Pardee Rand Graduate School,43.75,326.428571429,319,335,164,158,168,162.428571429,156,168,3.6914285714,2.99,4,5,4,5.5,105.428571429,100,111
Rochester Institute Of Technology (RIT),85.1851851852,317.260869565,298,335,155.52173913,141,168,161.739130435,145,168,3.4852173913,3,4,3.8043478261,3,5.5,99.6086956522,92,111
Wright State University,80.7692307692,314.904761905,298,330,158.523809524,143,170,156.380952381,147,166,3.6785714286,3.26,4,4.5238095238,2.5,6,101.666666667,93,116
College Of St. Rose,100,303.6,293,320,153.6,147,160,150,146,160,3.724,3.3,4,4.4,3.5,5,97.8,94,101
Southern Methodist University,76.1904761905,319.53125,305,334,159.0625,145,170,160.46875,150,170,3.776875,3.3,4,4.578125,3,6,102.625,93,116
Chapman University,82.3529411765,308.642857143,293,324,156.25,141,168,152.392857143,144,161,3.8375,3.34,4,4.5357142857,3.5,5.5,100.321428571,92,111
SUNY Upstate,100,309,299,314,150.666666667,148,152,158.333333333,151,162,3.4533333333,3.43,3.5,3.8333333333,3.5,4,96.3333333333,95,97
Oklahoma University,33.3333333333,316,316,316,153,153,153,163,163,163,3.7,3.7,3.7,4,4,4,98,98,98
Bloomsburg University,48.1481481481,305.769230769,298,315,155,150,163,150.769230769,141,156,3.6284615385,3.11,3.98,4.5769230769,4,5.5,99.3846153846,96,104
"University Of Florida, Gainesville (UFL)",62.543554007,317.417827298,287,337,157.824512535,138,170,159.593314763,134,170,3.5963509749,2.5,4,4.0222841226,2,6,101.651810585,88,116
Grand Valley State University,67.5,303.740740741,291,318,152.851851852,140,162,150.888888889,144,159,3.5477777778,2.77,3.96,4.2592592593,3,5.5,97.7777777778,90,103
Duke Nicholas School,90.9090909091,321.5,306,327,162.9,157,167,158.6,149,164,3.577,3.3,3.79,4.7,4,5.5,104.1,100,108
Washington State University,66.6666666667,316.166666667,307,331,155.833333333,148,165,160.333333333,148,170,3.6116666667,3,4,3.9166666667,2.5,5.5,99.5,95,106
"University of Washington, Seattle",49.2837958818,321.832879201,289,340,160.342415985,141,170,161.490463215,131,170,3.6676220389,2.59,4,4.2981380563,2,6,105.006357856,83,120
Alfred University,100,311.75,309,313,156.5,149,159,155.25,150,163,3.32,3,3.58,4,2.5,5.5,98.75,95,100
NDSEG Fellowship,40,331,318,338,165.25,161,170,165.75,157,170,3.7425,3.5,3.84,5.375,4.5,6,107.5,102,116
Rockhurst,33.3333333333,295,295,295,152,152,152,143,143,143,3.81,3.81,3.81,3.5,3.5,3.5,97,97,97
Dalhousie University,61.5384615385,315.125,297,331,161.5,152,170,153.625,138,166,3.6175,3.3,4,4.1875,3,5.5,104.625,97,116
Loyola Maryland,60,308,302,313,157,152,165,151,145,156,3.57,3.11,4,4.6666666667,4,5.5,101.166666667,97,106
"California State University, Fresno",37.5,296.666666667,284,313,148.333333333,140,159,148.333333333,144,154,3.9566666667,3.9,4,3.8333333333,3.5,4,94.6666666667,90,100
The Richard Stockton College Of New Jersey,100,293,276,306,145.666666667,140,150,147.333333333,136,156,3.7533333333,3.27,4,4.3333333333,4,4.5,93.3333333333,90,96
Seattle University,100,310.333333333,299,319,155.666666667,150,163,154.666666667,149,165,3.5,2.99,3.95,4.3333333333,4,5,99.6666666667,96,104
"University Of Arkansas, Fayetteville",78.9473684211,312.1,300,336,155.466666667,144,170,156.633333333,145,169,3.6666666667,3.16,4,4.15,2,6,100,93,116
"University of Michigan, Ann Arbor",50.8241758242,322.859459459,293,340,160.366023166,138,170,162.493436293,138,170,3.6868455595,2.57,4,4.2421235521,2,6,105.02007722,88,120
UMass Lowell,75,303.666666667,294,312,146.333333333,137,151,157.333333333,154,161,3.35,2.87,3.8,4,3,5,93,87,96
"University of Illinois, Chicago",67.3187022901,314.863926293,285,336,154.026931254,136,170,160.836995039,137,170,3.5226632864,2.328,4,3.5975265769,2,6,103.722891566,80,119
Harvard University,46.5427509294,324.784345048,290,340,163.121405751,140,170,161.662939297,140,170,3.7241377043,2.9,4,4.7549520767,2.5,6,105.947284345,90,118
SUNY Downstate,66.6666666667,318,305,328,161,153,165,157,148,165,3.385,2.96,3.96,4.25,4,4.5,103,98,106
Marquette University,60.3603603604,314.597014925,292,336,159.253731343,149,170,155.343283582,142,167,3.7368656716,2.96,4,4.6119402985,3,6,102.731343284,95,116
School of the Art Institute of Chicago (SAIC),90.9090909091,315.1,293,330,162.4,147,170,152.7,138,165,3.615,3.28,3.93,5.05,3.5,5.5,104.9,94,116
Worcester Polythchnic Institute (WPI),80,314.5,308,325,158,148,170,156.5,145,164,3.31,2.6,3.73,3.125,3,3.5,102.75,95,116
Graduate Theological Union,100,321,312,331,164.928571429,159,170,156.071428571,147,166,3.4892857143,2.76,3.92,4.8214285714,3,6,106.571428571,100,116
Scripps Institute,87.6923076923,326.140350877,312,339,162.280701754,149,170,163.859649123,142,170,3.7203508772,3.2,4,4.4473684211,3,6,104.754385965,95,116
University Of Washington - Evans School Of Public Affairs,100,315.4,308,328,160.2,157,167,155.2,151,161,3.472,3.3,3.71,5,4.5,5.5,102.2,100,108
University Of Redlands,52.1739130435,311.333333333,300,321,159,148,170,152.333333333,146,157,3.685,3.2,3.94,4.4583333333,4,5,102.5,95,116
University Of Maine,65.2173913043,310.2,291,328,159.466666667,150,170,150.733333333,141,161,3.6393333333,3.08,4,4.5666666667,3.5,5,102.8,96,116
St. Cloud State University,70.5882352941,305.166666667,296,317,156,144,166,149.166666667,140,162,3.6325,3.14,3.9,4.375,3.5,5.5,99.5833333333,93,107
Spalding University,100,307.5,302,314,157,153,160,150.5,147,154,3.46,3.1,3.62,4.5,4,5,99.75,98,101
Beijing Institute Of Technology,40,314,314,314,150,150,150,164,164,164,3.3,3.3,3.3,3,3,3,96,96,96
"University of Colorado, Boulder",54.3493389005,320.216389245,285,340,158.391805378,137,170,161.824583867,140,170,3.6245427059,2.548,4,4.076184379,2.5,6,104.788732394,82,120
Appalachain State University,44.4444444444,301.25,296,311,151.5,146,160,149.75,146,152,3.62,3.42,3.82,4.5,4,5,96.75,94,101
Philadelphia University,66.6666666667,315,313,317,160.5,160,161,154.5,152,157,3.36,3.16,3.56,4.25,4,4.5,101.5,101,102
New Mexico Institute Of Mining And Technology,60,316,303,328,156.333333333,149,162,159.666666667,154,166,3.58,3.33,3.81,3.8333333333,3.5,4,99.3333333333,95,103
Wichita State University,65.2173913043,307.333333333,293,322,153.666666667,144,163,153.666666667,143,169,3.5913333333,2.5,3.92,4.1333333333,3,5,98.4,93,104
Kent State University,90.7407407407,308.183673469,278,332,155.306122449,140,170,152.87755102,137,170,3.7379591837,3,4,4.2755102041,2.5,6,99.6734693878,90,116
St. Cloud University,100,306.666666667,305,310,158,155,164,148.666666667,146,150,3.73,3.65,3.82,4.1666666667,4,4.5,103.666666667,103,105
Colorado Boulder,80,325.5,320,332,163,162,164,162.5,157,168,3.685,3.43,3.98,5,4,5.5,104,103,105
IMPRS,41.6666666667,326.6,319,336,160,154,166,166.6,163,170,3.658,3.3,3.82,4.4,3,5.5,102.6,99,107
Eastern New Mexico,66.6666666667,298.5,294,303,147,146,148,151.5,148,155,3.71,3.65,3.77,4.25,3.5,5,94.5,94,95
University Of Melbourne,75,319.333333333,302,328,153.333333333,142,159,166,160,169,3.9366666667,3.91,3.95,4.1666666667,3.5,4.5,97.3333333333,92,100
Kennesaw State University,100,305.666666667,291,317,156.166666667,149,161,149.5,142,159,3.5216666667,2.9,4,4.1666666667,3.5,5.5,100,95,103
SUNY Binghamton,87.9120879121,316.3,296,332,158.85,139,170,157.45,143,169,3.685375,2.9,4,4.2625,2.5,6,102.5375,89,116
University Of Texas Southwestern Medical Center Dallas,76.9230769231,323,317,333,163,155,170,160,147,168,3.647,3.11,3.9,4.6,3.5,5.5,105.2,101,116
"Ohio University, Athens",55.3398058252,314.01754386,290,340,158.01754386,140,170,156,140,170,3.6622807018,2.96,4,4.3771929825,3,5.5,101.350877193,90,116
Southern Illinois University,67.0212765957,306.333333333,272,332,154.238095238,135,170,152.095238095,137,167,3.6826984127,2.8,4,4.0317460318,2.5,5.5,99,82,116
University Of Texas Southwestern,66.6666666667,320.884615385,303,338,159.038461538,149,169,161.846153846,150,170,3.6607692308,3.1,3.98,4,2.5,5.5,102.423076923,95,114
University Of Connecticut,63.2911392405,316.81,296,336,159.61,140,170,157.2,140,170,3.6916,2.85,4,4.3725,2.5,6,102.92,90,116
Seton Hall,80,304.75,290,318,151.875,144,157,152.875,146,161,3.75,3.1,3.98,4.4375,4,5.5,98.625,93,103
DePaul University,50.9803921569,315.692307692,298,326,160.807692308,149,170,154.884615385,145,164,3.6857692308,3.34,4,4.5730769231,3.5,5.9,102.807692308,95,116
Abilene Christian University,50,306.166666667,298,313,155.666666667,147,165,150.5,142,154,3.465,2.97,3.91,4.3333333333,3.5,5.5,100,94,106
Florida Gulf Coast University,100,301,295,307,151.5,150,154,149.5,145,153,3.375,3.01,3.7,4.75,4,6,97,96,99
Illinois State University,68,306.431372549,289,324,154.823529412,140,170,151.607843137,140,165,3.7417647059,3.2,4,4.3235294118,3,5.5,98.9411764706,90,116
University Of Santa Barbara,33.3333333333,310,310,310,151,151,151,159,159,159,3.78,3.78,3.78,5,5,5,96,96,96
Max Planck Institute For Software Systems,83.3333333333,318.8,310,323,155.4,151,160,163.4,159,170,3.546,3.37,3.88,3.5,3,4.5,98.8,96,101
Tinbergen Institute,60,323.5,311,333,158.166666667,149,167,165.333333333,155,170,3.6225,3,3.96,3.9166666667,3,5.5,101.083333333,95,108
University Of Mannheim,100,327,325,330,160.666666667,155,164,166.333333333,162,170,3.7733333333,3.7,3.9,4.3333333333,4,5,104,103,105
University of Houston,75.355450237,315.779874214,297,338,156.754716981,137,170,159.025157233,140,170,3.5727044025,2.76,4,4.0823899371,2.5,6,100.698113208,87,116
"University of Texas, Austin",38.345574024,321.60483871,286,340,160.160282258,135,170,161.444556452,136,170,3.7036992948,2.2,4,4.2248487903,2.5,6,104.372983871,82,119
"University Of Nebraska, Omaha",57.5757575758,308.631578947,295,323,155.421052632,148,164,153.210526316,143,168,3.6868421053,3.22,3.92,4.2894736842,3,5.5,99.2105263158,95,105
San Francisco State University (SFSU),66.1764705882,311.044444444,295,334,157.688888889,141,170,153.355555556,141,170,3.5673333333,2.7,4,4.1888888889,2.5,6,101.333333333,92,116
University Of Alaska Fairbanks,83.3333333333,311.4,297,326,152.4,139,166,159,158,160,3.16,2.89,3.46,3.4,2.5,4,98.4,89,107
Iowa University,16.6666666667,328,328,328,164,164,164,164,164,164,4,4,4,4.5,4.5,4.5,105,105,105
Tsinghua University,100,324.5,320,329,158,155,160,166.5,163,169,3.5675,3.2,3.8,4.125,4,4.5,101.25,100,103
University Of Washington - Seattle (UW)ington - Seattle (UW)ington - Seattle (UW)ington - Seattle (U,66.6666666667,323,320,326,161.5,160,163,161.5,157,166,3.715,3.54,3.89,5.5,5.5,5.5,102.5,101,104
Mercer University,100,301.166666667,292,310,152.166666667,143,160,149,147,152,3.3433333333,3.1,4,3.75,3,4.5,97.3333333333,93,101
CSUN,80,310.75,301,317,158.5,154,162,152.25,147,158,3.45,3.2,3.93,4.125,3,5.5,101.25,99,103
"University Of Maryland, Baltimore County (UMBC)",73.8461538462,317.979166667,299,330,157.8125,147,167,160.166666667,148,170,3.529375,2.56,4,4.1875,3,5.5,100.75,94,108
York University,64,317.4,284,334,159.875,142,170,157.525,135,170,3.581125,2.5,3.97,4.475,2.5,6,102.6875,92,116
University Of Central Oklahoma,40,295,295,295,147,147,147,148,148,148,3.42,3.42,3.42,3,3,3,94,94,94
"University of California, Santa Barbara",27.9826464208,322.937984496,303,337,158.131782946,139,168,164.80620155,153,170,3.6878990607,2.7272727273,4,3.8410852713,2.5,5.5,108.558139535,80,119
Kean,85.7142857143,303.166666667,295,318,152,147,157,151.166666667,145,161,3.74,3.58,3.91,4.5833333333,4,5.5,97.1666666667,94,100
"University of Illinois, Urbana-Champaign",48.8277727683,321.96398892,286,340,159.20498615,136,170,162.75900277,134,170,3.7201582655,2.38,4,4.095567867,2.5,6,104.188365651,86,119
NOVA Southeastern University,88.3720930233,308.289473684,291,330,154.578947368,145,166,153.710526316,144,166,3.4918421053,2.23,3.95,4.302631579,3.5,5.5,98.7894736842,93,107
"University Of Missouri, Kansas City",66.6666666667,318.75,305,326,158.25,143,165,160.5,159,162,3.815,3.58,4,4.25,3,5,101.5,93,106
Truman State University,100,303.666666667,297,308,154.666666667,152,157,149,145,151,3.45,3.34,3.6,4.1666666667,3.5,5,100,97,103
Columbia University,57.012195122,322.357620321,293,340,160.796122995,140,170,161.561497326,140,170,3.6581267961,1.66,4,4.3203877005,2,6,104.905080214,90,119
Radford,75,302.833333333,290,315,152.166666667,145,155,150.666666667,145,160,3.6233333333,3.5,3.8,4.3333333333,3.5,5,98.6666666667,93,103
"Birla Institute Of Technology & Science, Pilani (BITS Pilani)",66.6666666667,324,323,325,158,157,159,166,166,166,3.465,3.43,3.5,4,4,4,100,100,100
Touro College,100,298.764705882,284,309,150.823529412,145,159,147.941176471,139,154,3.6794117647,3.1,3.95,4.1176470588,3,5,96.5882352941,93,103
Baruch College,77.7777777778,318.428571429,312,327,160.857142857,155,169,157.571428571,154,163,3.7185714286,3.4,4,4.6428571429,4,5.5,103.571428571,100,114
Eastern Kentucky University,85.7142857143,304.083333333,293,326,154.416666667,145,168,149.666666667,145,158,3.64,3.01,4,4.2916666667,4,5,99.0833333333,93,111
University Of Toledo,89.4736842105,308.803921569,291,336,153.647058824,134,168,155.156862745,141,170,3.6364705882,2.8,4,4.0196078431,1.5,6,98.2941176471,81,111
Mills College,100,315.333333333,309,322,157.666666667,151,161,157.666666667,154,161,3.4166666667,3.19,3.7,4.5,4,5,100,96,102
"University Of Nevada, Reno",73.4693877551,311.611111111,296,331,154.472222222,141,169,157.138888889,143,170,3.4813888889,2.68,4,4,3,5.5,99.6111111111,92,114
NIH-Johns Hopkins Graduate Partnership Program,100,322.333333333,321,325,163,159,165,159.333333333,156,166,3.5,3.4,3.7,5,5,5,104,100,106
SUNY Albany,78.7610619469,315.584269663,289,334,159.157303371,139,170,156.426966292,140,170,3.6013483146,2.8,4,4.3033707865,2.5,6,102.573033708,89,116
Toyota Technological Institute At Chicago (TTIC),60,322,322,322,152,152,152,170,170,170,3.75,3.75,3.75,4.5,4.5,4.5,97,97,97
Penn State (Pennsylvania State University),25,313,313,313,155,155,155,158,158,158,3.3,3.3,3.3,4,4,4,103,103,103
Graduate Institute Of International And Development Studies,64.7058823529,325.909090909,315,334,163.090909091,160,168,162.818181818,154,170,3.6836363636,3.01,4,4.6363636364,3.5,6,104.272727273,101,111
Princeton University,27.6962899051,327.168224299,298,340,163.261682243,139,170,163.906542056,142,170,3.7858833819,3.2,4,4.6806853583,2,6,106.049844237,70,119
Ecole Polytechnique Federale De Lausanne (EPFL),52.2222222222,319.659574468,299,338,156.361702128,139,170,163.29787234,141,170,3.7391489362,3.2,4,3.6063829787,2.5,5.5,101.510638298,89,116
Florida Institute Of Technology,81.4814814815,313.818181818,298,330,157.636363636,140,167,156.181818182,146,167,3.5790909091,2.75,4,4.1363636364,2.5,5.5,100.545454545,90,108
San Jose State University (SJSU),50,310.117647059,295,325,155.117647059,145,170,155,147,168,3.4082352941,2.6,3.98,4.2058823529,3,5,99.4705882353,93,116
Marshall,50,305.5,302,309,156,153,159,149.5,149,150,3.63,3.54,3.72,3.75,3,4.5,99,98,100
"California State University, Long Beach",63.1578947368,308.875,292,324,155.875,142,165,153,142,165,3.5954166667,2.5,3.95,4.4375,3.5,5.5,99.5416666667,92,106
"Loyola University, Chicago",46.8085106383,314.363636364,291,337,159.636363636,148,169,154.727272727,142,169,3.6195454546,2.9,3.98,4.6818181818,3.5,6,102.454545455,95,114
University Of Texas At Austin LBJ School Of Public Affairs,66.6666666667,324.5,324,325,161.5,160,163,163,161,165,3.55,3.4,3.7,4.25,4,4.5,102.5,101,104
"California State University, Los Angeles",61.2903225806,311,294,322,159.263157895,147,169,151.736842105,140,158,3.6010526316,2.5,4,4.5473684211,3.5,5.5,101.736842105,94,114
Mayo Graduate School,66.6666666667,318.7,304,336,158,145,170,160.7,156,170,3.652,3.2,3.86,4.1,3,5.5,102.6,93,116
University Of Amsterdam,100,316,308,328,152,147,159,164,161,169,3.5625,3.4,3.95,3.875,3.5,4.5,97.75,94,103
University of Iowa,63.8888888889,318.701863354,267,338,159.931677019,135,170,158.770186335,132,170,3.6240372671,2.5,4,4.4844720497,2.5,6,102.888198758,82,116
Michigan Technological University (MTU),76.4705882353,313.58974359,299,328,151.230769231,138,170,162.358974359,149,170,3.5343589744,2.9,3.93,3.4820512821,3,6,97.3333333333,88,116
King Abdullah University Of Science And Technology (KAUST),75.8620689655,318.227272727,302,332,152.909090909,142,170,165.318181818,150,170,3.6936363636,2.3,4,3.5909090909,2.5,6,98.3181818182,92,116
Montclair State University,67.2727272727,308.189189189,296,322,155.972972973,147,164,152.216216216,142,163,3.7124324324,3.28,3.99,4.4054054054,3.5,6,99.9189189189,94,105
University Of Akron,67.4698795181,309.946428571,282,332,155.25,137,168,154.696428571,137,170,3.66125,3.1,3.98,4.125,3,5.5,99.4464285714,87,111
University Of Idaho,76.9230769231,312.5,302,328,158.5,150,170,154,144,163,3.575,3.07,4,4.35,3.5,5,101.8,96,116
Texas Christian University,35.7142857143,310.9,304,316,156.4,148,162,154.5,146,163,3.714,3.2,4,4.65,3,6,100.5,95,103
Rensselaer Polytechnic Institute (RPI),62.3430962343,323.100671141,298,338,160.463087248,145,170,162.637583893,142,170,3.638590604,2.4,4,4.2583892617,3,6,103.073825503,93,116
Michigan Ford School,100,315.333333333,307,324,162,151,168,153.333333333,148,156,3.5866666667,3.43,3.73,4.8333333333,4.5,5.5,105,96,111
James Madison,25,306.5,298,315,155,150,160,151.5,148,155,3.73,3.7,3.76,4.25,4,4.5,98.5,96,101
Eastern Illinois University,40,305.357142857,290,322,154.785714286,147,164,150.571428571,140,160,3.7071428571,3,3.93,4.1071428571,3,5,99.5714285714,94,105
Fontbonne University,70,304.142857143,288,318,153.142857143,142,159,151,139,160,3.8328571429,3.58,3.98,4.3571428571,4,5,97.5714285714,92,100
Fuller Theological Seminary,75,316,309,326,160.5,156,165,155.5,150,162,3.8216666667,3.5,3.98,5,4.5,5.5,102.5,100,106
Suffolk University,58.8235294118,312.6,305,328,158.1,152,166,154.5,148,162,3.594,3.09,4,4.6,4,5.5,100.9,97,107
Middle East Technical University,100,322,311,331,161.5,153,168,160.5,151,166,3.4675,2.4,4,4.625,4,5,104,98,111
"Stockholm School Of Economics, SSE",63.6363636364,322.857142857,313,327,158.285714286,149,162,164.571428571,161,167,3.5271428571,3.1,3.8,4.2857142857,3,5,100.142857143,95,103
University of Delaware,63.8211382114,319.343949045,284,335,159.261146497,142,170,160.082802548,136,170,3.6549681529,2.5,4,4.2229299363,3,6,102.560509554,92,116
SUNY New Paltz,72.4137931034,301.714285714,293,316,152.666666667,146,160,149.047619048,141,156,3.6704761905,3.2,4,4.1190476191,3.5,5.5,97.7142857143,94,103
Technical University Of Denmark,100,320.833333333,318,325,157.166666667,153,161,163.666666667,162,170,3.3033333333,3,3.9,3.5,3,4,100,98,102
"Indiana University, Bloomington",64.0502354788,318.394607843,282,338,159.840686275,141,170,158.553921569,135,170,3.6819852941,2.2,4,4.3970588235,2,6,102.87254902,92,116
University of North Carolina Charlotte,71.7142857143,310.171314741,290,336,150.026560425,136,170,160.144754316,140,170,3.4505570317,2.5247311828,4,3.3622841966,2,6,100.513944223,80,120
Virginia Politech Institute And State University_Blacks Burgh,66.6666666667,319,306,332,154.5,143,166,164.5,163,166,3.2,2.9,3.5,3.75,3.5,4,100,93,107
Tilburg University,75,323.166666667,316,332,158.583333333,148,169,164.583333333,154,170,3.6341666667,3.06,4,4.0416666667,3,5.5,101.583333333,95,114
Lund University,66.6666666667,324,321,327,158.5,158,159,165.5,162,169,3.685,3.52,3.85,3.5,3.5,3.5,100,100,100
Catholic University Of America,79.5918367347,319.358974359,291,337,162.41025641,147,170,156.948717949,142,167,3.7158974359,3.09,4,4.8461538462,3.5,6,105.538461538,94,116
Tufts University,63.7873754153,320.635416667,300,336,161.536458333,142,170,159.098958333,141,170,3.6209375,2.85,4,4.5,2.5,6,104.03125,92,116
East Tennessee State University,70.2702702703,303.346153846,289,324,151.615384615,144,168,151.730769231,142,169,3.6753846154,3,4,4.3846153846,4,5.5,97.4615384615,93,111
SUNY ESF,84.6153846154,315.818181818,300,328,157.636363636,145,170,158.181818182,145,166,3.56,3,3.9,4.4545454546,3,6,101.454545455,93,116
East Stroudsburg University Of Pennsylvania,33.3333333333,308,308,308,159,159,159,149,149,149,3.92,3.92,3.92,3.5,3.5,3.5,100,100,100
CSU Sacramento,100,306,295,321,155,145,166,151,148,155,3.6833333333,3.5,3.9,4.6666666667,4.5,5,99.6666666667,93,107
University of Georgia,78.8546255507,315.765363128,292,340,158.966480447,142,170,156.798882682,138,170,3.6206703911,2.4,4,4.374301676,3,6,101.972067039,92,116
Northern Illinois University,77.1653543307,315.234693878,292,340,159.214285714,143,170,156.020408163,142,170,3.645,3,4,4.5408163265,3,6,102.602040816,93,116
University Of Dayton,72.7272727273,314.5,293,333,155.625,140,170,158.875,152,167,3.63125,3.48,3.88,4.375,2,6,100.875,90,116
Houston,33.3333333333,306,306,306,143,143,143,163,163,163,3.81,3.81,3.81,5,5,5,93,93,93
University of Denver,78.7096774194,315.56557377,286,339,160.221311475,140,170,155.344262295,137,170,3.5731147541,2.78,4,4.4549180328,2.5,5.5,102.983606557,90,116
Cleveland State University,76.1904761905,305.1875,292,318,152.5,142,170,152.6875,145,168,3.546875,2.9,3.98,4.09375,3,5.5,98.25,92,116
St. Ambrose,50,307,304,310,157,155,159,150,149,151,3.505,3.45,3.56,4.25,4,4.5,101.5,100,103
Longwood University,77.7777777778,303.857142857,294,319,153.19047619,147,164,150.666666667,144,155,3.6590476191,3.08,3.9,4.1190476191,3.5,4.5,98.4285714286,94,105
"University of Tennessee, Knoxville",73.1914893617,312.5,287,335,156.331395349,139,170,156.168604651,142,170,3.6322674419,1.6,4,4.2005813954,2.5,6,100.290697674,89,116
Seattle Pacific University,90.9090909091,312.6,304,323,156.7,148,164,155.9,150,162,3.798,3.1,4,4.05,3,5.5,100.3,95,105
Queens College,78.9473684211,306.566666667,293,325,156.033333333,149,165,150.533333333,142,162,3.8086666667,3.14,4,4.3833333333,3.5,5,100.3,95,106
Clark University,50,320.043478261,303,332,160.913043478,143,169,159.130434783,148,169,3.6347826087,3,4,4.5869565217,3,6,103.434782609,93,114
Stevens Institute Of Technology,74.4680851064,314.542857143,290,332,153.628571429,140,170,160.914285714,141,170,3.4268571429,2.62,4,3.6571428571,2.5,5.5,99,90,116
Central Washington University,62.5,315.8,307,326,161,157,166,154.8,146,160,3.382,2.95,3.69,4.2,4,5,102.8,100,107
Rice University,55.4376657825,322.885167464,302,340,159.846889952,139,170,163.038277512,143,170,3.6585645933,2.39,4,4.0574162679,2,6,102.698564593,89,116
Missouri State University,59.0909090909,306.769230769,287,318,154.461538462,143,160,152.307692308,141,163,3.5592307692,2.35,3.97,4.3076923077,3,5,99.3846153846,93,103
Denver University,100,318,315,324,161.333333333,160,164,156.666666667,155,160,3.9,3.7,4,5,5,5,102.333333333,101,105
"Minnesota State University, Mankato",37.5,320.333333333,314,329,158.333333333,149,168,162,160,165,2.9266666667,2.5,3.28,4.6666666667,4,5.5,102,95,111
Florida National University,100,314.333333333,304,327,158,148,166,156.333333333,152,161,2.3,2.3,2.3,4.5,4.5,4.5,101,95,107
"Minnesota State University, Moorhead",40,308,299,317,159.5,151,168,148.5,148,149,3.735,3.72,3.75,4.75,4,5.5,103.5,96,111
Gerstner Sloan Kettering,60,323.666666667,322,327,164.666666667,161,170,159,157,161,3.6566666667,3.43,3.89,4.6666666667,3.5,5.5,107.333333333,102,116
Gallaudet,40,311,306,316,155.5,154,157,155.5,152,159,3.42,3.23,3.61,4,3.5,4.5,99.5,99,100
Edinboro University,68.4210526316,300.846153846,294,311,152.461538462,145,162,148.384615385,144,155,3.5630769231,3,3.88,4.3076923077,3.5,5,98.1538461538,93,103
Western Carolina University,60.6060606061,310.05,298,324,157.55,149,170,152.5,141,160,3.597,3,3.99,4.4,3.5,5,101.25,95,116
UC Santa Barbara Bren School,83.3333333333,317.2,310,325,160,154,164,157.2,154,163,3.382,3,3.73,4.4,3,5.5,102.4,99,105
Florida State University (FSU),77.8656126482,314.644670051,290,339,158.319796954,139,170,156.324873096,138,170,3.6746700508,2.51,4,4.3401015228,2,6,101.756345178,89,116
Iona College,66.6666666667,299.25,292,302,152.5,152,154,146.75,140,150,3.5025,3.1,3.8,4,3.5,4.5,97.5,97,99
University Of Rochester,53.2544378698,322.161111111,298,338,159.461111111,140,170,162.7,144,170,3.6382222222,2.9,4,4.1888888889,3,6,102.505555556,90,116
University Of Hartford,81.8181818182,307.666666667,295,320,155.777777778,142,164,151.888888889,143,161,3.6411111111,2.8,3.98,4.3333333333,3,5,99.3333333333,92,105
Louisiana Tech University,75,305.4,292,324,152.8,142,164,152.6,143,163,3.5006666667,2.4,4,3.8,3,5,98,92,105
University Of Wisconsin-River Falls,14.2857142857,309,309,309,153,153,153,156,156,156,3.94,3.94,3.94,4.5,4.5,4.5,98,98,98
Arizona State University (ASU),67.7311857817,317.037720377,287,340,154.557605576,134,170,162.480114801,136,170,3.5770278389,1.91,4,3.6225912259,2,6,104.286182862,57,120
Georgia Southern University,100,309.666666667,297,323,156.333333333,149,163,153.333333333,148,160,3.6366666667,3.46,3.95,4.5,3.5,5.5,99.6666666667,95,104
Cold Spring Harbor Laboratory,53.3333333333,329.75,323,337,164.125,157,169,165.625,163,168,3.72,3.19,4,4.625,4.5,5.5,105.875,100,114
College Of William & Mary,64.5833333333,317.483870968,300,339,157.161290323,138,169,160.322580645,147,170,3.5683870968,3,4,3.9516129032,2.5,5.5,100.806451613,88,114
Georgia Regents University,100,327.333333333,325,331,161.666666667,155,166,165.666666667,160,170,3.6333333333,3.3,3.96,4,3,4.5,105,103,107
University Of Oxford,68.8741721854,325.798076923,301,338,162.875,146,170,162.923076923,141,170,3.7555769231,2,4,4.6394230769,3,6,105.298076923,94,116
Duke Sanford School,77.7777777778,325,319,330,163.428571429,158,169,161.571428571,154,169,3.6914285714,3.4,3.9,4.7857142857,4,6,105.285714286,100,114
Oregon Health And Science University (OHSU),66.6666666667,320.571428571,313,330,161.357142857,149,165,159.214285714,153,169,3.705,3.27,4,4.4428571429,4,5,103,95,106
Boston University,61.5646258503,320.145027624,283,340,160.591160221,139,170,159.553867403,137,170,3.6511325967,2.5,4,4.4196132597,2,6,103.687845304,89,116
Marywood University,66.6666666667,303.333333333,292,309,151,142,161,152.333333333,147,155,3.93,3.84,3.97,4.3333333333,4,4.5,97.5,92,103
William Patterson,85.7142857143,305.5,300,318,153.833333333,151,157,151.666666667,148,161,3.8066666667,3.43,4,4.75,4,5.5,98.1666666667,96,100
Richard Stockton College Of New Jersey,75,306.666666667,304,308,155,155,155,151.666666667,149,153,3.7266666667,3.3,3.94,4,4,4,103,103,103
CCNY,46.6666666667,327.571428571,319,333,165.571428571,157,170,162,157,166,3.6342857143,3.1,4,4.5,4,5,108.857142857,100,116
